region_pair,arch,tunnel,workload,loss_pct,n_runs,connect_max_ms_mean,connect_max_ms_stdev,connect_mean_ms_mean,connect_mean_ms_stdev,connect_min_ms_mean,connect_min_ms_stdev,connect_sd_ms_mean,connect_sd_ms_stdev,cpu_pct_mean_mean,cpu_pct_mean_stdev,goodput_tcp_mbps_mean,goodput_tcp_mbps_stdev,goodput_udp_mbps_mean,goodput_udp_mbps_stdev,h2load_done_mean,h2load_done_stdev,h2load_errored_mean,h2load_errored_stdev,h2load_failed_mean,h2load_failed_stdev,h2load_succeeded_mean,h2load_succeeded_stdev,h2load_total_mean,h2load_total_stdev,http_2xx_mean,http_2xx_stdev,http_4xx_mean,http_4xx_stdev,http_5xx_mean,http_5xx_stdev,http_success_pct_mean,http_success_pct_stdev,n_curl_attempts_mean,n_curl_attempts_stdev,n_curl_ok_mean,n_curl_ok_stdev,observed_loss_pct_mean,observed_loss_pct_stdev,req_max_ms_mean,req_max_ms_stdev,req_mean_ms_mean,req_mean_ms_stdev,req_min_ms_mean,req_min_ms_stdev,req_per_sec_mean,req_per_sec_stdev,req_sd_ms_mean,req_sd_ms_stdev,retrans_count_mean,retrans_count_stdev,rtt_max_ms_mean,rtt_max_ms_stdev,rtt_mdev_ms_mean,rtt_mdev_ms_stdev,rtt_mean_ms_mean,rtt_mean_ms_stdev,rtt_min_ms_mean,rtt_min_ms_stdev,rx_bytes_delta_mean,rx_bytes_delta_stdev,ttfb_max_ms_mean,ttfb_max_ms_stdev,ttfb_mean_ms_mean,ttfb_mean_ms_stdev,ttfb_min_ms_mean,ttfb_min_ms_stdev,ttfb_p50_ms_mean,ttfb_p50_ms_stdev,ttfb_p95_ms_mean,ttfb_p95_ms_stdev,ttfb_p99_ms_mean,ttfb_p99_ms_stdev,ttfb_sd_ms_mean,ttfb_sd_ms_stdev,tx_bytes_delta_mean,tx_bytes_delta_stdev,anomaly_count
MED-x64,x86_64,wireguard-udp,ssh-interactive,2.0,3,,,,,,,,,0.825,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,2.233,0.462,,,,,,,,,,,,,198.996,4.937,11.383,1.959,57.945,0.361,56.208,0.023,129273.333,649.435,,,,,,,,,,,,,,,129374.667,619.475,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,3.0,3,,,,,,,,,0.675,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.5,,,,,,,,,,,,,198.352,1.74,12.686,2.233,58.221,0.546,56.226,0.011,127784,832.951,,,,,,,,,,,,,,,127850.667,686.514,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,5.0,3,,,,,,,,,0.818,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.436,,,,,,,,,,,,,186.211,10.845,10.699,2.697,57.848,0.589,56.214,0.005,126244,606.775,,,,,,,,,,,,,,,126345.333,581.093,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,10.0,3,,,,,,,,,0.683,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,9.733,0.651,,,,,,,,,,,,,199.716,1.286,12.416,0.834,58.203,0.178,56.222,0.008,119645.333,882.69,,,,,,,,,,,,,,,119712,886.332,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,20.0,3,,,,,,,,,0.805,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,21.167,0.929,,,,,,,,,,,,,196.803,1.104,12.712,0.446,58.164,0.233,56.235,0.025,105038.667,1204.899,,,,,,,,,,,,,,,105012,1108.881,0
MED-x64,x86_64,wireguard-udp,web-mix,0.0,3,149.36,1.204,137.973,1.61,126.407,1.624,6.867,0.404,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,85.173,31.789,61.507,0.121,60.903,0.012,6396.237,218.721,0.94,0.535,,,,,,,,,,,1707017.333,8462.331,210.797,1.222,200.483,2.051,189.507,1.941,,,,,,,6.577,0.523,332821.333,16374.875,0
MED-x64,x86_64,wireguard-udp,web-mix,0.5,3,482.087,587.099,140.66,15.729,123.953,5.831,52.32,79.371,10.05,0,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,314.96,113.712,60.843,2.657,59.327,2.734,4113.89,1130.33,10.64,2.063,,,,,,,,,,,1724388,11374.498,541.563,587.569,202.06,19.103,184.703,8.609,,,,,,,52.213,79.871,357349.333,16041.046,0
MED-x64,x86_64,wireguard-udp,web-mix,1.0,3,881.593,439.169,206.127,103.58,167.547,84.98,100.487,57.64,16.76,8.599,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,384.56,60.478,60.733,1.478,56.18,0.017,3339.87,712.783,20.92,6.963,,,,,,,,,,,1738705.333,34837.048,940.433,441.177,288.597,121.937,253.317,130.028,,,,,,,98.82,53.361,377054.667,61314.727,0
MED-x64,x86_64,wireguard-udp,web-mix,2.0,3,647.61,443.827,141.053,10.812,116.353,1.306,75.067,64.489,10.957,2.744,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,456.64,160.68,61.9,0.318,56.163,0.006,3872.48,893.694,31.857,4.085,,,,,,,,,,,1728290.667,22356.344,705.333,445.796,202.273,9.573,173.657,1.639,,,,,,,77.96,61.921,354218.667,29300.13,0
MED-x64,x86_64,wireguard-udp,web-mix,3.0,3,1150.0,26.458,178.303,26.693,116.417,0.552,212.26,56.814,6.88,2.552,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,436.137,95.72,64.95,1.602,56.173,0.012,2551.187,332.017,38.38,10.112,,,,,,,,,,,1721317.333,5760.741,1206.667,23.094,244.88,26.861,173.39,0.728,,,,,,,212.38,55.825,349658.667,9920.985,0
MED-x64,x86_64,wireguard-udp,web-mix,5.0,3,877.993,427.857,155.677,18.476,116.29,0.785,135.26,70.997,9.457,0.695,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,717.48,383.624,69.843,2.87,56.173,0.015,2754.42,94.366,55.0,14.56,,,,,,,,,,,1732362.667,12483.106,937.013,429.555,221.897,17.165,174.503,0.379,,,,,,,138.843,69.483,345402.667,11714.43,0
MED-x64,x86_64,wireguard-udp,web-mix,10.0,3,1326.667,271.355,234.997,45.437,116.17,0.63,289.153,71.61,4.59,0.017,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,854.963,244.271,84.78,5.689,56.173,0.006,2153.327,98.0,78.297,14.788,,,,,,,,,,,1724260,10941.16,1386.667,271.355,333.873,70.117,173.577,0.977,,,,,,,300.2,83.104,342218.667,11124.331,0
MED-x64,x86_64,wireguard-udp,web-mix,20.0,3,2020.0,545.252,459.59,15.754,121.463,4.397,514.563,68.665,4.326,3.91,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,2863.333,1270.525,141.977,7.662,56.18,0.01,1008.69,324.589,224.393,48.377,,,,,,,,,,,1734513.333,11092.542,2246.667,517.912,605.97,14.977,192.257,25.254,,,,,,,552.463,62.822,311332,15472.343,0
